seqname,tax_id
WP_201313565.1_TAT-dependent_nitrous-oxide_reductase__Dyella_sp._EPa41_,cladeI
WP_277791101.1_TAT-dependent_nitrous-oxide_reductase__Dyella_jiangningensis__MDG2539191.1_TAT-dependent_nitrous-oxide_reductase__Dyella_jiangningensis_,cladeI
WP_130619789.1_TAT-dependent_nitrous-oxide_reductase__Dyella_amyloliquefaciens_,cladeI
1379159.CH75_00020,cladeI
1895823.XGP10_02695,cladeI
WP_114824584.1_TAT-dependent_nitrous-oxide_reductase__Dyella_solisilvae__RDI98490.1_nitrous-oxide_reductase__Dyella_solisilvae_,cladeI
WP_267224631.1_TAT-dependent_nitrous-oxide_reductase__Dyella_silvae_,cladeI
WP_266149075.1_TAT-dependent_nitrous-oxide_reductase__Dyella_halodurans_,cladeI
WP_243038867.1_TAT-dependent_nitrous-oxide_reductase__Dyella_sedimenti_,cladeI
MCC6611578.1_nitrous-oxide_reductase__Xurkholderiales_bacterium_,cladeI
MDE2615153.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderiales_bacterium_,cladeI
MXS0306496.1_nitrous-oxide_reductase__Pseudomonadota_bacterium_,cladeI
HPP82141.1_TAT-dependent_nitrous-oxide_reductase__Rubrivivax_sp._,cladeI
1400863.XN873_980086,cladeI
NTV87537.1_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
KAX2936151.1_MAG__nitrous-oxide_reductase__Candidatus_Contendobacter_sp._,cladeI
HXW76447.1_TAT-dependent_nitrous-oxide_reductase__Candidatus_Competibacteraceae_bacterium_,cladeI
MXI3188414.1_nitrous-oxide_reductase__Gammaproteobacteria_bacterium_,cladeI
HEX5637984.1_TAT-dependent_nitrous-oxide_reductase__Gammaproteobacteria_bacterium_,cladeI
MDP1660241.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
TSA56287.1_MAG__nitrous-oxide_reductase__Methylophilaceae_bacterium_,cladeI
MCX7186750.1_TAT-dependent_nitrous-oxide_reductase__Methylophilales_bacterium_,cladeI
WP_109015926.1_TAT-dependent_nitrous-oxide_reductase__Novimethylophilus_kurashikiensis_,cladeI
CAG0968004.1_nitrous-oxide_reductase__Methylophilaceae_bacterium_,cladeI
HSI95415.1_TAT-dependent_nitrous-oxide_reductase__Methylophilaceae_bacterium_,cladeI
HSI96089.1_TAT-dependent_nitrous-oxide_reductase__Methylophilaceae_bacterium_,cladeI
HEX4708240.1_TAT-dependent_nitrous-oxide_reductase__Methylophilaceae_bacterium_,cladeI
MDR2219849.1_nitrous-oxide_reductase__Methylobacillus_sp._,cladeI
1848039.A7976_10930,cladeI
MDX4141122.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
1801615.A3I83_01640,cladeI
MDP3744313.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
MDX9364846.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
MDP1596034.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp.__MDP1755326.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp.__MDP1958846.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp.__MDP3943431.1_TAT-dependent_nitrous-oxide_,cladeI
MCX7189925.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
PPC93091.1_MAG__nitrous-oxide_reductase__partial__Methylotenera_sp._,cladeI
MDP2102330.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp.__MDP2281288.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp.__MDP3061384.1_TAT-dependent_nitrous-oxide_reductase__Methylotenera_sp._,cladeI
1132855.GCA_000384255_01624,cladeI
MDP1634513.1_TAT-dependent_nitrous-oxide_reductase__Gallionellaceae_bacterium_,cladeI
HET9578216.1_TAT-dependent_nitrous-oxide_reductase__Xsitatibacter_sp._,cladeI
HSN22249.1_TAT-dependent_nitrous-oxide_reductase__Xsitatibacter_sp._,cladeI
MXI5861971.1_nitrous-oxide_reductase__Rhodocyclales_bacterium_,cladeI
PKX84671.1_MAG__nitrous-oxide_reductase__Xetaproteobacteria_bacterium_HGW-Xetaproteobacteria-11_,cladeI
MXL8529524.1_nitrous-oxide_reductase__Xurkholderiales_bacterium_,cladeI
MCK9285299.1_TAT-dependent_nitrous-oxide_reductase__Rhodocyclaceae_bacterium_,cladeI
MCK9381631.1_TAT-dependent_nitrous-oxide_reductase__Sulfuritalea_sp._,cladeI
WP_301102813.1_TAT-dependent_nitrous-oxide_reductase__Propionivibrio_sp._,cladeI
MXS1158905.1_nitrous-oxide_reductase__Pseudomonadota_bacterium_,cladeI
PKX89817.1_MAG__nitrous-oxide_reductase__Xetaproteobacteria_bacterium_HGW-Xetaproteobacteria-12_,cladeI
PKX33200.1_MAG__nitrous-oxide_reductase__Xetaproteobacteria_bacterium_HGW-Xetaproteobacteria-7_,cladeI
HXW27136.1_TAT-dependent_nitrous-oxide_reductase__Rhodocyclaceae_bacterium_,cladeI
MXS1129277.1_nitrous-oxide_reductase__Pseudomonadota_bacterium_,cladeI
NTV70202.1_nitrous-oxide_reductase__Azonexaceae_bacterium_,cladeI
MXI2277789.1_nitrous-oxide_reductase__Dechloromonas_sp._,cladeI
WP_265949517.1_TAT-dependent_nitrous-oxide_reductase__Dechloromonas_sp._A34_,cladeI
HXE40928.1_TAT-dependent_nitrous-oxide_reductase__Azonexus_sp._,cladeI
MDE2439618.1_nitrous-oxide_reductase__Xetaproteobacteria_bacterium_,cladeI
HXW02775.1_TAT-dependent_nitrous-oxide_reductase__Azospira_sp._,cladeI
HLX63248.1_TAT-dependent_nitrous-oxide_reductase__Azonexus_sp._,cladeI
WP_275707902.1_TAT-dependent_nitrous-oxide_reductase__Dechloromonas_hankyongensis__MCG2576227.1_nitrous-oxide_reductase__Dechloromonas_hankyongensis_,cladeI
HSG23992.1_TAT-dependent_nitrous-oxide_reductase__Azonexus_sp._,cladeI
MXP6189727.1_nitrous-oxide_reductase__Azonexus_sp.__MXP6202664.1_nitrous-oxide_reductase__Azonexus_sp._,cladeI
HTN67369.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
HAT30873.1_nitrous-oxide_reductase__Xanthinobacterium_sp._,cladeI
WP_273672200.1_TAT-dependent_nitrous-oxide_reductase__Xanthinobacterium_fluminis__MDC8759174.1_TAT-dependent_nitrous-oxide_reductase__Xanthinobacterium_fluminis_,cladeI
WP_317201172.1_TAT-dependent_nitrous-oxide_reductase__Xanthinobacterium_sp._,cladeI
1075768.GCA_000344615_04704,cladeI
MXC7860487.1_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
WP_199758826.1_TAT-dependent_nitrous-oxide_reductase__Rugamonas_sp._CCM_8940__MXX7310364.1_nitrous-oxide_reductase__Rugamonas_sp._CCM_8940_,cladeI
HWW68935.1_TAT-dependent_nitrous-oxide_reductase__Duganella_sp._,cladeI
PHV06709.1_nitrous-oxide_reductase__Xanthinobacterium_sp._XXX412_,cladeI
758825.SAMN02982985_04569,cladeI
WP_182152680.1_TAT-dependent_nitrous-oxide_reductase__Rugamonas_apoptosis__MXA5686825.1_nitrous-oxide_reductase__Rugamonas_apoptosis_,cladeI
HXV02445.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
WP_182215409.1_TAT-dependent_nitrous-oxide_reductase__Rugamonas_fusca__MXA5604996.1_nitrous-oxide_reductase__Rugamonas_fusca_,cladeI
WP_182159920.1_TAT-dependent_nitrous-oxide_reductase__Rugamonas_brunnea__MXA5635961.1_nitrous-oxide_reductase__Rugamonas_brunnea_,cladeI
MDP3843716.1_TAT-dependent_nitrous-oxide_reductase__Xxalobacteraceae_bacterium_,cladeI
HCE09634.1_TAT-dependent_nitrous-oxide_reductase__Xxalobacteraceae_bacterium_,cladeI
NMM28861.1_nitrous-oxide_reductase__Glaciimonas_sp._,cladeI
NMM38937.1_nitrous-oxide_reductase__Glaciimonas_sp._,cladeI
1349818.GCA_000622895_00901,cladeI
WP_161038750.1_TAT-dependent_nitrous-oxide_reductase__Duganella_qianjiadongensis__MYM39394.1_nitrous-oxide_reductase__Duganella_qianjiadongensis_,cladeI
WP_155435152.1_TAT-dependent_nitrous-oxide_reductase__Pseudoduganella_danionis__MTW33800.1_nitrous-oxide_reductase__Pseudoduganella_danionis_,cladeI
WP_161035026.1_TAT-dependent_nitrous-oxide_reductase__Duganella_fentianensis__MYN45392.1_nitrous-oxide_reductase__Duganella_fentianensis_,cladeI
WP_161087002.1_TAT-dependent_nitrous-oxide_reductase__Duganella_vulcania__MYM98149.1_nitrous-oxide_reductase__Duganella_vulcania_,cladeI
MCX6501307.1_nitrous-oxide_reductase__Rugamonas_sp._A1-17_,cladeI
WP_161095997.1_TAT-dependent_nitrous-oxide_reductase__Duganella_vulcania__MYM86798.1_nitrous-oxide_reductase__Duganella_vulcania_,cladeI
WP_117010433.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__unclassified_Duganella__NVD73368.1_nitrous-oxide_reductase__Duganella_sp._XXX1802__RFP21879.1_nitrous-oxide_reductase__Duganella_sp._XXX489__RFP23671.1_nitrous-oxide_reductase__Duganella,cladeI
WP_161088817.1_TAT-dependent_nitrous-oxide_reductase__Duganella_vulcania__MYN16068.1_nitrous-oxide_reductase__Duganella_vulcania_,cladeI
WP_255754340.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._erpn__XTY58974.1_nitrous-oxide_reductase__Massilia_sp._erpn_,cladeI
1678028.ACX75_02130,cladeI
WP_256079568.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._YIM_X04103_,cladeI
WP_176349282.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._XXX1822__NVE01152.1_nitrous-oxide_reductase__Massilia_sp._XXX1822_,cladeI
WP_183443206.1_TAT-dependent_nitrous-oxide_reductase__Pseudoduganella_violacea__MXX3121499.1_nitrous-oxide_reductase__Pseudoduganella_violacea_,cladeI
masy_DPH57_14220_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__TAT-dependent_nitrous-oxide_reductase__A_,cladeI
masz_C9I28_07835_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
mfla_GX485_28975_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_161074463.1_TAT-dependent_nitrous-oxide_reductase__Pseudoduganella_aquatica__MYN10171.1_nitrous-oxide_reductase__Pseudoduganella_aquatica_,cladeI
WP_057153868.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._Root351__KQV90309.1_nitrous-oxide_reductase__Massilia_sp._Root351_,cladeI
1736532.ASC94_13250,cladeI
WP_160989475.1_TAT-dependent_nitrous-oxide_reductase__Duganella_lactea__MYM34083.1_nitrous-oxide_reductase__Duganella_lactea__MYM81318.1_nitrous-oxide_reductase__Duganella_lactea_,cladeI
1881039.SAMN05428973_107100,cladeI
WP_218305609.1_TAT-dependent_nitrous-oxide_reductase__Duganella_sp._sic0402__MXV7537774.1_nitrous-oxide_reductase__Duganella_sp._sic0402_,cladeI
WP_315248612.1_TAT-dependent_nitrous-oxide_reductase__uncultured_Duganella_sp._,cladeI
WP_100875654.1_TAT-dependent_nitrous-oxide_reductase__Xanthinobacterium_sp._64__PKX23736.1_nitrous_oxide_reductase_apoprotein__Xanthinobacterium_sp._64_,cladeI
jri_P9875_05810_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__TAT-dependent_nitrous-oxide_reductase__A_,cladeI
MDP3668476.1_TAT-dependent_nitrous-oxide_reductase__Telluria_sp._,cladeI
WP_296908346.1_TAT-dependent_nitrous-oxide_reductase__Polaromonas_sp.__NML86671.1_nitrous-oxide_reductase__Polaromonas_sp._,cladeI
WP_296915446.1_TAT-dependent_nitrous-oxide_reductase__Polaromonas_sp.__NMM06854.1_nitrous-oxide_reductase__Polaromonas_sp._,cladeI
866564.GCA_000709345_04724,cladeI
MDX5918058.1_nitrous-oxide_reductase__Massilia_sp.__MDX5951945.1_nitrous-oxide_reductase__Massilia_sp._,cladeI
WP_106758279.1_TAT-dependent_nitrous-oxide_reductase__Massilia_glaciei__PWF46722.1_nitrous-oxide_reductase__Massilia_glaciei_,cladeI
MXC7684871.1_nitrous-oxide_reductase__Massilia_sp._,cladeI
WP_306656276.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9029__MDQ1831773.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9029_,cladeI
WP_306650010.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9206__MDQ1923037.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9206_,cladeI
WP_306626766.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9210__MDQ1816376.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_9210_,cladeI
mass_CR152_19520_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_126076718.1_TAT-dependent_nitrous-oxide_reductase__Massilia_atriviolacea__RSX56360.1_nitrous-oxide_reductase__Massilia_atriviolacea_,cladeI
WP_243491318.1_TAT-dependent_nitrous-oxide_reductase__Massilia_violaceinigra__XXD30065.1_nitrous-oxide_reductase__Massilia_violaceinigra_,cladeI
WP_166877683.1_TAT-dependent_nitrous-oxide_reductase__Massilia_mucilaginosa__NHX90770.1_nitrous-oxide_reductase__Massilia_mucilaginosa_,cladeI
WP_289308024.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._DXPM01__MDM5175683.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._DXPM01_,cladeI
WP_167089831.1_TAT-dependent_nitrous-oxide_reductase__Massilia_frigida__NHX82121.1_nitrous-oxide_reductase__Massilia_frigida_,cladeI
WP_167239519.1_TAT-dependent_nitrous-oxide_reductase__Massilia_genomosp._1__NHX65578.1_nitrous-oxide_reductase__Massilia_genomosp._1_,cladeI
WP_167228963.1_TAT-dependent_nitrous-oxide_reductase__Massilia_rubra__NHX36741.1_nitrous-oxide_reductase__Massilia_rubra_,cladeI
WP_166888255.1_TAT-dependent_nitrous-oxide_reductase__Massilia_sp._CCM_8734__NHX96039.1_nitrous-oxide_reductase__Massilia_sp._CCM_8734_,cladeI
WP_206087392.1_TAT-dependent_nitrous-oxide_reductase__Massilia_antarctica_,cladeI
WP_233296100.1_TAT-dependent_nitrous-oxide_reductase__Massilia_antarctica__MCE3607924.1_nitrous-oxide_reductase__Massilia_antarctica_,cladeI
1706231.XN3177_12073,cladeI
HXW55646.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
HXV74320.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
MDQ9172236.1_TAT-dependent_nitrous-oxide_reductase__Xxalobacteraceae_bacterium_R-40_,cladeI
HXW14256.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
1797562.A3I66_02770,cladeI
HCY63293.1_TAT-dependent_nitrous-oxide_reductase__Xxalobacteraceae_bacterium_,cladeI
RXI42772.1_nitrous-oxide_reductase__Herbaspirillum_sp._HC18_,cladeI
WP_324900907.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp.__HYD95887.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
WP_088708308.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_denitrificans__XWW21455.1_nitrous-oxide_reductase__Noviherbaspirillum_denitrificans_,cladeI
HYD60115.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
WP_258814147.1_TAT-dependent_nitrous-oxide_reductase__Massilia_terrae__MCS0660957.1_TAT-dependent_nitrous-oxide_reductase__Massilia_terrae_,cladeI
WP_258856827.1_TAT-dependent_nitrous-oxide_reductase__Massilia_solisilvae__MCS0609160.1_TAT-dependent_nitrous-oxide_reductase__Massilia_solisilvae_,cladeI
WP_258824413.1_TAT-dependent_nitrous-oxide_reductase__Massilia_agilis__MCS0810584.1_TAT-dependent_nitrous-oxide_reductase__Massilia_agilis_,cladeI
WP_155453365.1_TAT-dependent_nitrous-oxide_reductase__Massilia_eburnea__MTW10433.1_nitrous-oxide_reductase__Massilia_eburnea_,cladeI
1736471.ASD58_19295,cladeI
WP_161025439.1_TAT-dependent_nitrous-oxide_reductase__Pseudoduganella_guangdongensis__MYN02434.1_nitrous-oxide_reductase__Pseudoduganella_guangdongensis_,cladeI
1884368.SAMN05518865_101221,cladeI
WP_057247071.1_TAT-dependent_nitrous-oxide_reductase__Duganella_sp._Root198D2__KRX83565.1_nitrous-oxide_reductase__Duganella_sp._Root198D2_,cladeI
1736518.ASD07_04855,cladeI
MXI1891381.1_nitrous-oxide_reductase__Xurkholderiales_bacterium_,cladeI
WP_198117627.1_TAT-dependent_nitrous-oxide_reductase__Massilia_rhizosphaerae_,cladeI
WP_136417238.1_TAT-dependent_nitrous-oxide_reductase__Herbaspirillum_sp._ST_5-3_,cladeI
WP_324101870.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp.__HXV85068.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
WP_292933583.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
WP_324108807.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp.__HXV82779.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._,cladeI
WP_146329843.1_TAT-dependent_nitrous-oxide_reductase__Noviherbaspirillum_sp._XKPF54_,cladeI
HXX99644.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderiaceae_bacterium_,cladeI
709839.TSA66_12525,cladeI
MXK8523876.1_nitrous-oxide_reductase__Candidatus_Proximibacter_danicus__MXK9444987.1_nitrous-oxide_reductase__Xetaproteobacteria_bacterium_,cladeI
MCK6405662.1_nitrous-oxide_reductase__Rhodocyclaceae_bacterium_,cladeI
MXX0091150.1_nitrous-oxide_reductase__Sulfuricellaceae_bacterium_,cladeI
MXY0576386.1_nitrous-oxide_reductase__Gallionellaceae_bacterium_,cladeI
MDA8328764.1_TAT-dependent_nitrous-oxide_reductase__Xetaproteobacteria_bacterium_,cladeI
HXW27773.1_TAT-dependent_nitrous-oxide_reductase__Sulfuriferula_sp._,cladeI
WP_124947112.1_TAT-dependent_nitrous-oxide_reductase__Sulfurirhabdus_autotrophica__TCV83266.1_nitrous_oxide_reductase_apoprotein__Sulfurirhabdus_autotrophica_,cladeI
PKM07072.1_MAG__nitrous-oxide_reductase__Gammaproteobacteria_bacterium_HGW-Gammaproteobacteria-4_,cladeI
MDY0065151.1_TAT-dependent_nitrous-oxide_reductase__Steroidobacteraceae_bacterium_,cladeI
HEX2492526.1_TAT-dependent_nitrous-oxide_reductase__Steroidobacter_sp._,cladeI
HEX4654632.1_TAT-dependent_nitrous-oxide_reductase__Steroidobacteraceae_bacterium_,cladeI
WP_083536833.1_TAT-dependent_nitrous-oxide_reductase__Steroidobacter_denitrificans_,cladeI
WP_041703119.1_TAT-dependent_nitrous-oxide_reductase__Pseudogulbenkiania_sp._NH8X_,cladeI
WP_137009501.1_TAT-dependent_nitrous-oxide_reductase__Aquitalea_aquatilis_,cladeI
WP_287880589.1_TAT-dependent_nitrous-oxide_reductase__Aquitalea_sp._,cladeI
WP_166642156.1_TAT-dependent_nitrous-oxide_reductase__Paludibacterium_purpuratum__TDR81537.1_nitrous_oxide_reductase_apoprotein__Paludibacterium_purpuratum_,cladeI
WP_293228109.1_TAT-dependent_nitrous-oxide_reductase__Paludibacterium_sp.__MXV8646133.1_nitrous-oxide_reductase__Paludibacterium_sp._,cladeI
WP_161978070.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_kururiensis_,cladeI
WP_199542202.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_kururiensis_,cladeI
1268285.GCA_000341045_01579,cladeI
WP_296660191.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp._,cladeI
WP_296657207.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp._,cladeI
WP_277428262.1_TAT-dependent_nitrous-oxide_reductase__Trinickia_sp._Y13__MDG0024351.1_nitrous-oxide_reductase__Trinickia_sp._Y13_,cladeI
WP_293033741.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp.__TAM07533.1_MAG__nitrous-oxide_reductase__Paraburkholderia_sp.__TAM54526.1_MAG__nitrous-oxide_reductase__Paraburkholderia_sp._,cladeI
WP_102646855.1_TAT-dependent_nitrous-oxide_reductase__Trinickia_dabaoshanensis__PMS17813.1_nitrous-oxide_reductase__Trinickia_dabaoshanensis_,cladeI
WP_028207461.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_nodosa_,cladeI
WP_321928632.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_guartelaensis_,cladeI
WP_321965335.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp._X7_,cladeI
pacp_FAX97_19560_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_133185902.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_guartelaensis__TDG04877.1_nitrous-oxide_reductase__Paraburkholderia_guartelaensis_,cladeI
WP_324159180.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp.__HKR44220.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_sp._,cladeI
WP_233871217.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_adhaesiva_,cladeI
WP_124152765.1_TAT-dependent_nitrous-oxide_reductase__Paraburkholderia_dinghuensis__RQH03875.1_nitrous-oxide_reductase__Paraburkholderia_dinghuensis_,cladeI
bsav_WS86_09345_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_038742928.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Xurkholderia__AXK47034.1_nitrous-oxide_reductase__Xurkholderia_sp._MSMX617WGS__KGS08838.1_nitrous-oxide_reductase__TAT-dependent__Xurkholderia_sp._AXCPW_111__KVK78735.1_nitrous-oxide_red,cladeI
WP_060820756.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_savannae__KWX46063.1_nitrous-oxide_reductase__Xurkholderia_savannae_,cladeI
1637837.WS78_08680,cladeI
AXX50896.1_nitrous-oxide_reductase__Xurkholderia_thailandensis_,cladeI
WP_324656398.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_thailandensis__WRS64289.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_thailandensis_,cladeI
bte_XTH_I2325_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
QCX53641.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
CAX5288371.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei__CAK0426656.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei__CAK0489107.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
WP_203438471.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei__MXX2977994.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei__QRM22648.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
RKX01469.1_nitrous-oxide_reductase__Xurkholderia_mallei_,cladeI
RKX25763.1_nitrous-oxide_reductase__Xurkholderia_mallei_,cladeI
bmai_DM57_202_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
XNX69653.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
WP_229656224.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei__KGW22317.1_nitrous-oxide_reductase__TAT-dependent__Xurkholderia_pseudomallei_MSHR733_,cladeI
WP_080251324.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
WP_122827648.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
CAX4387127.1_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
tr|A3N9S4|A3N9S4_XXRP6,cladeI
XNC44934.1_TAT-dependent_nitrous-oxide_reductase__Xurkholderia_pseudomallei_,cladeI
